gender,urban_rural,internet_access_hours,family_income_level,brain_rot_level,attention_span_minutes,academic_motivation,education_level,short_video_hours,social_media_hours
Female,Rural,3.779073918,Middle,Low,55.00430305,4.842382634,Diploma,2.434390505,5.428870836
Male,Urban,6.823148582,Middle,Low,58.36658174,5.185328624,School,0.752442537,2.274517438
Female,Urban,4.343295987,High,,60,9.706284945,PhD,1.111553528,2.730156267
Female,Rural,5.235487658,Middle,Low,49.86781073,3.019137749,Dropout,1.637988383,4.281615602
Male,Rural,5.537924145,Low,Low,60,5.664328567,School,1.870578352,3.49763464
Female,Rural,5.147887665,Low,Low,57.32743317,7.859804369,Graduate,1.113805264,3.080985842
Female,Rural,5.023445126,Low,Low,49.62423042,6.29554676,Diploma,2.066518197,3.674164642
Female,Urban,7.794981823,High,Low,46.99694562,4.855858739,Postgraduate,0.923362785,2.726378493
Male,Rural,4.131162045,Low,Low,56.41002208,5.581013367,Graduate,1.062060419,2.947206709
Male,Rural,7.219747593,Middle,Low,52.06129376,4.474212399,Graduate,1.020581026,3.147407868
Male,Urban,5.103584457,Low,Low,56.15730752,2.675887015,School,1.641620533,4.609342452
Female,Rural,6.933469764,High,Moderate,48.41586827,5.457892151,School,2.823273665,5.654623105
Female,Rural,5.415364884,Middle,Low,60,8.295637837,Graduate,1.099895046,2.229905109
Male,Rural,8.283163988,Middle,Low,59.54810494,7.171110839,Postgraduate,1.372145852,4.270381427
Female,Rural,4.423110282,Middle,Low,60,7.732155109,Graduate,0.822399421,2.069789864
Female,Urban,3.71364919,Low,Low,49.71316743,3.302023364,Diploma,0.750122411,1.718698661
Male,Urban,3.611464781,Middle,Low,57.67988117,6.371373195,School,1.166488938,3.599685335
Female,Urban,5.096096309,Middle,Low,58.54367158,7.346179529,School,1.601378437,4.234851133
Female,Urban,4.116385753,High,Low,55.51795352,6.499769183,Diploma,1.549465684,2.828731135
Male,Urban,6.472576626,Low,Low,58.1036142,4.746153673,School,0.804046356,2.585509304
Female,Rural,8.586394785,Middle,Low,45.86468145,5.320354803,Graduate,2.024113576,5.272788805
Female,Urban,4.692822803,Middle,Low,47.47247809,4.346828165,Diploma,1.580305428,2.824263557
Female,Urban,4.352704745,Middle,Low,49.94643922,5.407071629,School,1.312237201,2.817480975
Male,Urban,2.534031775,Low,Low,54.95382361,4.450180799,School,1.058043609,1.805563072
Female,Urban,8.652768276,Middle,Moderate,43.01558399,5.881811374,School,3.428036939,7.069194593
Female,Rural,1.029793313,Low,,58.72515293,4.519476855,Diploma,0.558320098,1.17420259
Male,Rural,3.12647782,Middle,Low,53.14116716,6.687078794,Graduate,0.813660134,1.38480276
Male,Urban,4.534002858,Low,Low,54.42433193,6.66203279,Graduate,1.168886099,3.555176373
Male,Rural,3.400684573,Middle,Low,49.55854563,6.128702405,School,1.7264327,3.498132108
Male,Rural,4.526591336,Middle,Low,55.5470914,4.884508403,School,1.491645507,3.311217712
Male,Urban,5.31626566,Middle,Low,55.7682728,6.17012526,Graduate,1.017208334,1.836269911
Female,Urban,3.257008424,Low,Low,52.78511652,3.851957599,School,0.590835158,1.951850577
Male,Urban,6.196235659,Middle,Moderate,46.43920764,3.788455946,School,1.714346141,4.119117861
Male,Urban,4.808459453,Middle,Low,60,8.699483488,Postgraduate,1.62655207,2.955858399
Male,Rural,4.089077162,Middle,Low,58.15507381,6.540451125,Graduate,0.410570133,0.872888077
Male,Rural,5.205954879,Middle,Low,55.74421888,7.854151855,Graduate,1.508174502,2.696779557
Female,Rural,6.23929491,Middle,Low,58.26899146,7.014346015,Postgraduate,1.733077182,3.542209071
Male,Rural,6.089485582,Middle,Low,50.20482252,7.098692846,Graduate,1.287068427,4.019898518
Female,Rural,2.037078954,Low,Low,60,7.114620882,Diploma,0.531559472,0.919504269
Female,Urban,8.528343476,High,Moderate,54.97729032,8.767907771,Diploma,3.471254327,6.040806055
Male,Urban,7.623630573,Low,Moderate,46.23265496,3.193406001,School,4.194815726,7.067282798
Male,Urban,5.900497638,Middle,Low,56.62637093,5.817248913,Graduate,1.817605291,3.570122575
Female,Urban,6.124510166,Low,Moderate,39.78819076,1.94127773,School,3.034382531,5.374964632
Male,Urban,5.241909605,Middle,Low,53.70889184,5.941355533,Diploma,2.149218136,4.363817647
Female,Rural,4.2447938,Middle,Low,51.06331629,3.660847431,Diploma,1.519290038,3.74269246
Male,Rural,5.452945167,Middle,Low,58.63825216,8.181621189,Diploma,1.450702632,4.427613221
Male,Urban,3.538423581,Low,Low,48.96193705,1.761086159,Dropout,2.245185339,3.913968821
Male,Urban,7.790856268,Low,Low,42.6329876,2.830176947,School,2.016651413,5.138440731
Male,Rural,5.875130338,Low,Low,52.64010853,3.871994411,School,1.318325502,2.475340549
Female,Rural,4.264768437,Middle,Low,53.6130775,3.984672674,Diploma,1.266068697,2.998591511
Female,Rural,2.42596494,Low,Low,58.10333434,7.819822497,PhD,0.779014419,2.129386927
Female,Urban,3.145489362,Low,Low,50.98213589,3.374699591,School,1.166266032,2.205757878
Male,Urban,3.795020551,Low,Low,51.88445539,3.976082065,School,1.010284962,3.250207587
Female,Urban,4.922984275,Low,Low,49.06912726,3.565512848,Dropout,1.437792142,3.200612627
Female,Urban,5.228339015,Middle,Moderate,53.16551157,6.922593111,School,2.443510695,4.626012896
Male,Rural,7.749466972,Middle,Moderate,54.38074857,5.654189131,School,3.040781788,5.1671963
Female,Urban,7.074859311,Middle,Low,41.94250712,1.083210058,Dropout,1.457340849,3.582587468
Female,Rural,4.5048904,Low,Low,54.3297979,5.107830677,School,2.155566402,3.629067344
Female,Rural,5.22480962,Middle,Low,57.46042981,5.654648909,Postgraduate,1.720570547,3.300712127
Male,Urban,3.335377674,Low,Low,59.00648321,6.666433143,School,1.463251566,2.728698577
Male,Rural,4.027693491,High,Low,56.21785387,4.528853624,School,1.172057434,2.629878734
Male,Rural,6.007989762,Low,Low,43.26773936,1,School,2.450313293,4.36793011
Male,Urban,2.56826775,Middle,Low,52.089331,2.802248179,School,1.052634845,1.838269871
Male,Rural,4.976412682,Middle,Low,54.58656113,4.751636126,School,0.67316175,1.330003096
Female,Rural,3.680627173,Middle,Low,50.90993903,2.294679875,Dropout,0.721352536,1.704395252
Female,Urban,5.411005692,Low,Low,53.62211427,4.89582885,Dropout,1.871485256,3.439100752
Male,Rural,3.637296422,Low,Low,49.35159394,3.495817242,Dropout,1.013540028,1.809330209
Female,Urban,3.907892442,Middle,Low,56.77635523,4.719058866,Graduate,0.879693828,2.163666206
Male,Urban,6.204480262,Low,Low,49.9821642,3.906143309,Dropout,2.091559817,4.732888321
Male,Rural,6.84926948,Low,Low,54.64727623,5.299490516,School,1.162273,3.654155247
Male,Urban,5.186108935,Low,Low,52.45414554,4.201472435,Diploma,2.672578686,4.746146149
Female,Urban,5.085448367,Low,Low,60,8.180029758,Graduate,1.210582312,3.85990536
Male,Rural,3.715655967,Low,Low,46.26448398,1,Dropout,1.035534579,1.956131855
Male,Rural,6.739122916,Middle,Low,51.30611369,5.243912784,Diploma,2.046423305,6.026129113
Female,Urban,3.894269075,Middle,Low,53.51984403,5.16544231,Diploma,1.428812737,4.106429227
Female,Urban,4.521637884,Middle,Low,42.78215055,1,Dropout,1.645080316,2.788503802
Male,Rural,0.5,Middle,Low,58.38326135,4.491252497,Diploma,0.280623776,0.625965417
Male,Urban,8.104518444,High,Low,51.79446892,5.425630836,Diploma,3.603488752,7.112096196
Female,Urban,5.422733182,Middle,Low,60,8.458760133,Postgraduate,0.601539886,1.557319869
Female,Urban,7.156302578,Middle,Low,50.56276113,4.219546409,School,2.560723274,6.178771502
Male,Rural,4.714301755,Low,Low,52.74052016,2.04799451,Diploma,0.574787188,1.895725343
Female,Urban,7.213364295,Low,Low,50.83163064,5.981300294,Diploma,1.686446556,3.410564924
Female,Rural,3.660530417,Low,Low,57.15943434,6.132005428,School,1.112648036,2.77855382
Female,Rural,6.200765375,Middle,Low,56.79544011,5.651126077,School,1.371945386,2.907375183
Male,Urban,6.212604177,Middle,Moderate,44.96922702,3.315676171,Diploma,2.495958085,5.452390916
Other,Urban,8.671174156,Middle,Low,52.16996892,2.394821315,Dropout,3.375047301,6.752944241
Female,Rural,5.157961122,Low,Low,53.64731502,5.467859288,School,1.537573635,3.542776192
Male,Urban,1.520648044,Low,Low,59.07374982,4.039168221,Dropout,0.554944154,1.341540139
Male,Urban,6.679594389,Middle,Low,50.50198002,6.032574556,Graduate,1.709363408,3.379656814
Female,Urban,4.967312692,Middle,Low,59.50775449,7.025366524,School,2.093876329,3.824059511
Female,Urban,8.218880272,High,Low,47.91390197,6.768385099,School,2.413014494,4.823398628
Male,Urban,5.923635179,Middle,Low,47.0508677,2.952717596,School,1.08453837,3.215920291
Female,Urban,4.391927068,Middle,Low,49.95415885,4.752153359,School,1.752509381,4.982929096
Female,Urban,5.691936307,Low,Low,60,5.247779879,School,1.375327439,2.722727768
Male,Rural,5.912042189,Middle,Low,57.30399003,7.217429489,School,0.785473343,2.280090064
Female,Urban,5.848158108,Middle,Moderate,41.46015785,5.422926947,Graduate,2.123681253,5.104106411
Female,Urban,6.862417061,Middle,Low,52.65702204,4.59116444,School,2.330250602,4.039734164
Female,Rural,3.950899639,Low,Low,53.64993987,5.910116403,Dropout,0.788722977,1.36829258
Female,Urban,5.501113616,Middle,Low,60,5.684926006,Graduate,0.724146124,2.311690228
Male,Rural,6.100224166,High,Moderate,47.74326805,4.718070671,Diploma,3.328993759,6.313167583
Female,Urban,6.22325945,Low,Low,57.9358275,5.464215635,Graduate,1.495124528,3.377682409
Female,Rural,3.846098381,Low,Low,57.92305049,4.200840417,Dropout,1.264119246,2.489843512
Female,Rural,0.92063107,Low,Low,58.57564219,6.917652485,School,0.53042293,1.302951672
Female,Rural,2.412272485,Middle,Low,60,6.932061329,School,0.618455269,1.288334053
Male,Urban,6.342212637,Low,Low,60,9.002309107,Graduate,1.839842912,4.563011508
Female,Urban,7.52088017,High,Moderate,46.82227557,4.009423777,Graduate,1.884323517,5.593465869
Male,Rural,6.643006685,Middle,Moderate,48.35440566,5.000514411,Dropout,1.62331257,5.143936076
Male,Rural,0.670149326,Middle,Low,60,7.12015884,School,0.641796625,1.174733035
Female,Urban,4.228553912,Low,Low,51.97693794,5.705539468,Graduate,1.12055112,2.117519904
Female,Urban,5.210846881,High,Low,48.99583917,3.318549645,Dropout,1.093621994,2.358467158
Male,Rural,4.137870661,Low,Low,60,6.63192164,Diploma,0.492806914,1.196847108
Female,Urban,3.487864569,Low,Low,48.90428696,4.063679469,School,0.877140533,2.516903856
Female,Urban,3.983488304,Middle,Low,60,5.864294581,Graduate,1.275699322,3.627626638
Male,Urban,3.519932499,Low,Low,46.96272959,3.230442983,Diploma,1.357438264,3.877339032
Female,Urban,7.103665097,Middle,Low,43.61738558,2.153182522,School,1.252616515,3.949804067
Male,Urban,6.889909279,Middle,Low,58.08217848,8.84237775,Postgraduate,1.515003795,2.538507329
Male,Rural,4.772531685,Low,Low,53.87535168,3.632015147,School,1.510674673,3.780032256
Male,Urban,5.029293923,Low,Low,55.23982499,5.747141216,Diploma,1.911622118,3.5791267
Male,Urban,3.180889846,Middle,Low,55.38334746,6.793229324,School,1.222911346,2.114096842
Female,Urban,5.76936671,Low,Low,50.4957517,3.616686507,Dropout,2.662908916,4.721229913
Male,Urban,4.471775866,Low,Low,54.15056181,5.308619376,Graduate,1.265857378,2.652525088
Female,Rural,4.434556299,Low,Moderate,47.71483404,6.279622044,School,2.287955199,4.78089366
Male,Rural,6.26070864,Low,Low,54.6736857,5.75925634,Graduate,1.801049982,5.374224357
Male,Rural,6.530769494,High,Low,55.58882701,5.46419179,Diploma,2.109072569,4.178821315
Male,Rural,3.11603906,Low,Low,54.55631759,6.473619454,School,1.368490251,3.026033802
Female,Urban,6.226193475,Middle,Low,51.77948105,4.590025393,Graduate,1.16134609,2.064095932
Female,Urban,5.416604493,Middle,Low,56.81341929,4.25903312,School,1.376621097,2.452997975
Male,Urban,6.796768199,Middle,Low,58.49074084,5.413900317,Graduate,1.692913736,3.828775059
Female,Rural,8.387346779,Low,Moderate,42.90616171,7.388644727,School,2.736665128,4.754783924
Male,Rural,6.209499901,High,Low,59.4712084,7.217167219,Graduate,1.326323336,3.395128579
Female,Urban,5.594533549,Low,Low,53.03502633,5.046881182,Diploma,2.616493967,4.572629205
Male,Urban,5.483879536,Middle,Low,55.94787812,5.993228687,School,2.043383259,3.475401261
Female,Urban,4.956325597,High,Low,52.02823752,5.69042196,Diploma,1.270061355,3.603614831
Female,Urban,9.010313819,High,Low,49.20053266,4.641285658,Diploma,2.675574381,8.489956747
Male,Rural,4.070346151,Low,Low,54.9371022,3.106553124,School,1.670399169,2.867699499
Female,Rural,3.350849657,Low,Low,51.63234365,4.664209435,School,1.712049063,3.620894627
Male,Urban,5.462249862,Low,Low,53.94484707,5.994704748,Dropout,0.83886537,1.928152557
Male,Urban,5.962357623,Middle,Moderate,55.13319518,3.701588133,Diploma,2.429987888,5.221857683
Female,Rural,0.541379902,Middle,Low,60,6.575696167,Diploma,0.641099334,1.096697939
Female,Urban,6.075466482,Low,Low,50.36033297,2.492947984,School,2.018640731,5.375654223
Female,Urban,5.27577889,Low,Moderate,49.59081423,6.13914353,Diploma,2.056565791,4.474273582
Male,Urban,5.32006478,Middle,Low,53.10035506,6.361496703,Graduate,1.259034419,4.165109739
Female,Urban,3.362139853,Middle,Low,60,6.844010588,Diploma,1.104414563,2.15856496
Male,Rural,5.137732453,High,Low,52.57884175,7.795317332,Graduate,1.84884414,3.736478319
Female,Rural,5.228811277,Middle,Low,48.46852355,4.211538061,School,1.414005769,2.677747598
Male,Rural,6.722834685,Middle,Low,53.93974016,6.222302144,Graduate,2.059328882,3.962273591
Female,Rural,5.782348457,Middle,Low,42.97792826,3.669675822,School,1.716927259,4.015894699
Male,Rural,7.386597355,Middle,Low,53.26192895,8.16850196,Dropout,2.477492907,6.256232788
Female,Rural,2.789314905,Low,Low,51.48349972,3.061604028,Diploma,1.478700854,3.96915499
Male,Rural,2.694074869,Middle,Low,60,7.115794377,Graduate,1.262753327,2.272118755
Male,Urban,2.079829297,High,Low,56.95348541,6.651232724,School,0.23059228,0.695767762
Male,Urban,2.83949965,Middle,Low,49.84198231,2.93315207,Diploma,0.417408814,1.245665384
Male,Rural,4.973103084,Middle,Low,60,7.288033688,School,1.937648376,3.45661616
Female,Urban,2.32534001,Middle,Low,47.97842346,1.798157786,Dropout,1.148642198,1.964029303
Female,Urban,5.025085504,Low,Low,60,7.710018386,Diploma,1.003453431,2.716224602
Male,Rural,3.619740921,Middle,Low,60,6.327828144,Diploma,1.168744128,2.098079116
Male,Urban,5.425996225,Low,Low,57.56615807,4.992860854,School,1.794017158,3.252874126
Male,Rural,4.999251785,Middle,Low,52.73252376,3.295837667,Dropout,1.258151554,2.581786423
Male,Rural,4.68862685,Middle,Low,45.97573866,2.197131206,Dropout,1.546411944,3.713556537
Male,Urban,6.332885199,Middle,Low,53.19798487,6.180983652,Graduate,2.184347467,4.104168845
Female,Urban,5.277510579,Middle,Low,55.44983353,5.858316936,Graduate,1.281184056,3.128172031
Female,Rural,2.300139281,Low,Low,55.06157198,4.91273973,School,0.852957358,2.144932362
Female,Urban,6.842361099,High,Moderate,55.57004147,7.581035556,Graduate,2.230515879,4.710270978
Female,Urban,5.935456797,High,Low,48.89891246,2.995890747,School,2.14269169,4.171448919
Male,Urban,7.704293448,High,Moderate,57.59915316,6.393283943,Diploma,1.986097935,6.193327625
Female,Rural,5.223744676,Middle,Low,60,8.768155812,Postgraduate,0.93812451,2.120540024
Female,Urban,4.95179425,Middle,Low,48.32402286,4.561382129,School,1.152987425,3.024597655
Female,Urban,5.991527338,Middle,Low,57.60844804,6.217126387,Diploma,1.817789769,3.801226466
Female,Urban,5.603000709,Low,Moderate,45.27245834,5.725008767,School,1.553954321,5.080160181
Female,Rural,3.459584198,Low,Low,60,6.684415005,Graduate,1.246728405,2.447944591
Female,Urban,4.955200783,Middle,Low,53.58146904,6.449868324,Graduate,1.330233106,2.81224834
Female,Rural,2.917425303,Low,Low,59.01578708,2.507583972,School,0.656727874,1.51672782
Female,Rural,3.108614114,Middle,Moderate,53.3247172,6.961168337,Graduate,2.019046764,3.544941496
Male,Rural,7.086036401,Middle,Low,55.6258371,8.009668492,Postgraduate,1.280132274,2.308999151
Male,Urban,4.717990863,Low,Low,43.96943477,4.806453497,School,1.905421679,3.552640447
Male,Rural,3.616023814,Low,Low,57.97189704,7.087326098,Graduate,1.324494984,2.240740573
Male,Rural,1.453430422,Low,Low,58.01282872,4.283116338,Dropout,0.598452993,1.183177934
Female,Rural,1.825810698,Low,Low,58.55648812,6.324700121,Graduate,0.862729884,1.940240314
Female,Urban,4.886299206,Middle,Low,60,9.179109186,Postgraduate,0.661475141,2.186176249
Female,Rural,4.681414881,Low,Low,53.14234968,6.593722348,School,0.830886407,2.30790673
Female,Urban,3.483109457,Low,Low,56.57972028,7.544714998,Diploma,1.425492362,2.471504536
Male,Urban,4.027947423,Low,Low,59.69685957,5.892418635,School,0.879070004,2.814325738
Male,Urban,4.256282336,Middle,Low,57.23662627,4.299528677,Diploma,0.988858745,1.719644253
Male,Urban,4.442834486,Middle,Low,43.99075421,1.847414307,Dropout,1.393859393,3.862872897
Female,Urban,3.540301377,Middle,Moderate,51.16881023,4.965348743,Diploma,1.672150942,4.158613184
Female,Urban,4.85534811,Middle,Low,56.26548296,4.680036492,School,0.573280669,1.634316757
Male,Urban,4.29300447,Low,Low,60,7.679699478,Dropout,1.783627991,3.04671882
Female,Rural,4.956195544,Middle,Low,55.82981784,5.362424229,School,1.217476302,2.923656603
Male,Urban,6.350423969,Middle,Low,56.97766096,5.993383836,School,1.997419694,4.617718239
Female,Urban,4.705574473,Middle,Low,51.9709063,5.608579154,School,0.909719681,2.643217191
Female,Rural,3.182023603,Middle,Low,52.63571163,4.850845527,Dropout,0.17101811,0.472929347
Female,Rural,4.730260276,Low,Low,60,5.906373051,Diploma,1.239690849,3.665873189
Male,Urban,4.613034767,High,Low,53.96200034,5.859801812,Postgraduate,0.824647906,1.621710612
Female,Urban,6.630737319,Low,Low,47.82938871,4.165656208,Diploma,2.015956964,4.949597418
Female,Urban,5.954471361,High,Low,60,6.133258202,Graduate,1.376638186,3.276382168
Female,Rural,4.853843666,Low,Low,60,5.894337116,School,2.052348151,3.738360108
Male,Urban,4.230669432,Low,Low,46.25623519,3.721902728,School,1.420596479,2.748790247
Female,Urban,6.585429574,Middle,Moderate,42.7263262,3.47257425,Dropout,2.233402854,4.238386348
Male,Rural,4.594536142,High,Low,58.1857517,5.742380411,Diploma,2.239745968,4.517451007
Female,Urban,7.049867141,High,Low,45.58615519,2.47693255,School,3.237641186,6.450191142
Male,Rural,2.811749815,High,Low,44.20265738,1.834481221,School,0.81401918,1.668690507
Female,Urban,5.277793899,Middle,Low,59.67709238,5.29445248,School,1.548200095,3.320698221
Male,Urban,6.500413534,High,Low,56.59758653,5.37807745,Postgraduate,1.851660424,3.585505415
Male,Urban,9.357898675,High,Low,56.98974479,7.726588767,School,1.690349423,4.198023762
Female,Rural,3.574902901,Low,Low,56.90430489,4.427705654,Dropout,0.95662706,2.476465883
Male,Urban,2.926368177,High,Low,60,7.999590128,Graduate,0.820999689,1.50149557
Female,Rural,3.670521809,Middle,Low,59.98703178,8.353592244,Diploma,1.28252776,2.684641148
Female,Rural,4.48733217,Middle,Low,56.18910588,6.191748979,School,1.077262186,2.780365193
Male,Rural,5.822634124,Low,Low,57.18318207,5.543632758,Graduate,1.33870949,2.923077628
Female,Urban,2.919938961,Low,Low,51.77648729,5.123093541,School,1.292526414,3.20699962
Female,Urban,5.95768598,Middle,Low,51.27871181,5.679421384,Graduate,0.561816126,1.612991769
Female,Rural,2.23996276,High,Low,55.55416899,3.745364053,Dropout,0.993532472,2.531685772
Male,Rural,4.149029988,Middle,Low,60,6.276518787,Graduate,1.345050362,2.308137831
Female,Rural,5.888121646,Middle,Low,60,8.465852297,School,1.199851911,3.699855729
Female,Rural,6.218903961,Low,Low,48.60796097,4.943989141,School,2.091396986,5.04088233
Female,Urban,7.775536902,Low,Moderate,54.19529036,7.381749886,Diploma,2.258504381,6.951383099
Male,Rural,4.165614916,Low,Low,47.35629753,5.614492451,School,1.389081973,3.783074728
Male,Rural,5.043806916,Middle,Low,57.5487592,5.355714741,Dropout,1.6498844,3.60432999
Male,Urban,4.21336094,High,Low,54.6498662,4.69315139,School,0.851448747,1.698900354
Female,Rural,1.347821974,Middle,Low,56.39269023,4.026689483,Diploma,1.26330329,2.188753987
Male,Urban,5.335089401,Low,Low,53.49710674,5.296632512,Graduate,1.771922473,3.232518479
Female,Rural,4.297527579,Middle,Low,52.56243343,6.756501566,School,1.236760508,4.064334696
Female,Rural,4.667911502,Low,Low,60,6.073690769,School,1.399044284,3.018602799
Female,Urban,7.667407498,High,Low,57.40300102,7.071815328,Graduate,1.056416633,3.449557747
Male,Rural,3.313332397,Low,Low,44.67323562,2.287468037,School,1.57639243,2.821219085
Male,Urban,7.991983763,Low,Low,52.93461778,5.985419779,Graduate,1.671955526,3.635922929
Male,Rural,5.093276411,Middle,Low,60,5.378947054,School,1.35154715,2.419831793
Male,Rural,3.692194586,Middle,Low,55.52681623,4.558863449,Graduate,0.61732672,1.468967376
Female,Rural,3.622538993,High,Low,51.87436057,4.446856436,Diploma,1.614705512,2.802453479
Female,Rural,3.495971828,Middle,Low,52.7508926,5.994197989,School,0.724931054,2.026731577
Male,Urban,4.593905408,Low,Low,49.1667527,5.410984677,Dropout,1.339648806,3.173777358
Male,Urban,4.758436349,High,Low,59.67505571,6.118064166,Postgraduate,1.023265154,2.910272649
Male,Urban,7.23369825,Middle,Low,41.61754777,1.936591876,Diploma,2.006415021,3.695519731
Female,Rural,1.156700418,Low,Low,56.37273957,3.21505635,School,0.376390588,1.039494463
Male,Urban,6.622644123,Middle,Moderate,54.82007002,6.557196903,School,2.901295445,5.198178746
Male,Urban,5.1274616,Low,Low,49.97696948,5.06407601,School,2.613487009,4.363103224
Male,Urban,7.612978252,High,Moderate,51.09736973,6.867575868,School,2.356991012,6.94401394
Male,Rural,6.508540513,Low,Moderate,45.84712933,4.050635363,Diploma,3.172361826,5.643837896
Male,Rural,4.933582848,Middle,Low,58.84920066,7.281753116,Diploma,1.965014343,3.589968378
Female,Urban,6.645704567,Middle,Low,51.80838179,3.768443169,School,1.270458594,3.522972633
Male,Urban,6.027330075,Middle,Low,56.16367637,6.871561602,Graduate,1.233832886,3.249847528
Male,Urban,2.236903533,Middle,Low,51.04713966,3.881941489,School,0.80119443,1.541007819
Male,Rural,6.967643195,Middle,Low,55.2409375,5.991145488,Graduate,2.049765417,4.882117221
Male,Urban,6.521264964,Low,Low,42.79903531,3.681006983,Dropout,3.032839286,5.397071539
Male,Rural,4.260192358,Low,Low,59.70544829,6.147363239,Graduate,0.921593977,2.254139177
Female,Urban,6.472783486,Middle,Low,55.12697283,5.916681909,Postgraduate,1.031565834,2.867981132
Female,Rural,4.145175163,Middle,Low,52.68636971,4.378121027,School,1.14556975,3.404964456
Female,Urban,6.315038755,Middle,Low,57.25672732,5.889789371,School,1.054258249,3.497475588
Male,Rural,5.033610803,Low,Low,50.02925317,3.521899428,Dropout,1.251077876,2.121032969
Female,Urban,4.259089231,Middle,Low,54.77055184,5.103640305,Graduate,1.762830532,3.23240221
Female,Urban,4.179328485,Middle,Low,56.96710116,4.418264961,Diploma,1.204755075,3.96323354
Male,Rural,5.124469675,Middle,Low,45.43500379,3.109552528,School,2.109035789,4.129762901
Male,Urban,1.323135986,Low,Low,57.8520461,4.604936015,School,0.478574746,1.10868091
Female,Urban,3.700899485,Low,Low,51.02991395,3.238655745,School,0.784754391,2.426041011
Female,Rural,5.622214761,Middle,Low,59.30705014,6.342748151,School,1.065854886,3.450162306
Male,Urban,7.29111708,Low,Moderate,45.96891453,5.501995568,School,2.828136707,5.582941873
Male,Rural,7.013545635,Low,Low,51.30218788,4.893688152,School,1.955548518,3.715200326
Female,Rural,4.363537942,Middle,Low,60,6.44872491,Diploma,0.765783973,2.068303615
Male,Urban,7.719522998,Middle,Low,55.96670277,7.142877455,Graduate,1.543302988,3.398602394
Female,Urban,6.154808652,Low,Low,47.18160054,3.525068835,School,2.308187282,4.685159472
Female,Urban,6.446139635,Low,Low,53.3295258,5.939001317,Dropout,1.7633931,4.828864592
Male,Urban,7.234115569,Middle,Low,60,8.875144055,Graduate,1.808956167,3.569105578
Male,Urban,1.322115344,Low,,60,7.251074302,Graduate,0,0
Female,Urban,7.171645032,Low,Low,51.72864118,7.408023747,School,1.65740435,4.489257759
Male,Urban,3.628104344,Middle,Low,48.43602422,3.752905906,School,0.884256059,2.17302732
Female,Urban,5.032696682,Middle,Low,56.2760921,4.953126989,Dropout,2.142977788,3.732986915
Female,Rural,7.205448053,Middle,Moderate,53.20001848,7.692391233,Graduate,1.833927875,6.056932103
Female,Rural,4.829855408,Middle,Low,57.246345,7.255539079,Graduate,1.250468569,2.089423861
Female,Urban,8.080668781,Middle,Moderate,44.97962838,4.361301456,School,2.549864349,7.063616104
Male,Urban,5.820240053,Low,Moderate,49.86641614,5.073975035,School,2.468083431,4.848698567
Female,Urban,6.619445803,Middle,Moderate,55.8399936,6.622529137,Graduate,2.501569611,5.181949123
Female,Urban,3.291382614,High,,59.02495017,3.026288494,Diploma,0.725181067,2.029926167
Male,Rural,5.53949,Middle,Low,53.33455338,4.640173742,Diploma,1.204632798,3.561877715
Female,Urban,4.899969999,Middle,Moderate,52.88272047,5.907878211,Diploma,1.966355931,5.068000135
Female,Rural,5.893473022,Low,Low,50.48698287,4.268034121,School,1.857274229,4.086767921
Male,Urban,4.988734566,Low,Low,57.99039327,5.605828962,Diploma,2.041103243,3.67895193
Female,Urban,5.093318185,Middle,Low,57.34980158,6.319584023,Diploma,1.535900985,3.554007393
Male,Urban,6.395473324,Middle,Low,55.22583163,6.942022067,School,1.380896609,4.24320682
Male,Urban,5.595712334,Low,Low,58.21163967,7.230076555,Graduate,2.310313975,4.502923484
Male,Urban,5.365483303,High,Low,53.36231605,6.630015785,Graduate,1.764483231,4.902558406
Female,Urban,6.591157205,Middle,Moderate,40.48984319,3.008802022,School,2.642639957,5.010698343
Female,Urban,4.950888268,High,Low,60,6.314613403,PhD,1.08014507,2.792080824
Female,Urban,4.576176958,Low,Low,57.19014529,4.904671785,School,1.425745051,2.740963634
Female,Urban,7.394442486,High,Low,51.58097697,3.425430905,School,3.343810023,6.069016102
Female,Urban,5.380167821,Middle,Low,54.71957498,4.575661748,School,1.152264089,3.68897762
Male,Urban,6.983639458,Low,Low,53.53410059,5.29093388,Diploma,2.427908883,5.033442708
Male,Rural,6.631491051,High,Low,60,6.020636571,Postgraduate,1.381799402,2.798859563
Female,Urban,4.920117055,Middle,Moderate,49.87472045,4.144374848,School,1.502888017,4.613826446
Female,Urban,4.432569821,Low,Low,60,7.634463911,Graduate,1.064224849,2.327219264
Female,Urban,2.680029104,Middle,Low,59.18485336,5.168626508,School,1.059158393,2.123670857
Female,Rural,5.368813067,Low,Low,54.11694549,5.795761977,Graduate,1.814776783,3.820005285
Female,Urban,7.074004614,Middle,Low,48.19779045,4.007468041,School,2.130430837,5.09446699
Male,Rural,3.321186387,High,Low,60,9.136323803,Postgraduate,1.340726458,2.726284872
Male,Rural,7.273170227,High,Moderate,44.70599027,4.67611442,Diploma,3.758003696,6.822348349
Female,Rural,5.356412866,Low,Low,58.33725455,6.140484516,Diploma,2.621038837,4.389451202
Female,Rural,5.218726398,Low,Moderate,46.15156933,5.991609385,School,2.040598817,4.392777989
Male,Rural,5.374519185,Middle,Low,54.60210449,5.800373128,Graduate,2.074916335,4.066172422
